"x","y","L1","L2","L3"
287709.925514829,8664192.84686643,103,24,48
287709.985368781,8664192.84686643,89,30,50
287710.045222732,8664192.84686643,82,27,48
287710.105076684,8664192.84686643,69,26,49
287710.164930636,8664192.84686643,55,28,46
287710.224784587,8664192.84686643,50,30,36
287710.284638539,8664192.84686643,48,27,31
287710.34449249,8664192.84686643,45,25,23
287710.404346442,8664192.84686643,44,23,30
287710.464200394,8664192.84686643,47,15,34
287710.524054345,8664192.84686643,43,20,32
287710.583908297,8664192.84686643,50,17,39
287710.643762249,8664192.84686643,60,23,23
287710.7036162,8664192.84686643,64,26,23
287710.763470152,8664192.84686643,71,24,25
287710.823324103,8664192.84686643,77,18,39
287710.883178055,8664192.84686643,63,28,33
287710.943032007,8664192.84686643,67,29,33
287711.002885958,8664192.84686643,75,29,29
287711.06273991,8664192.84686643,65,34,30
287711.122593862,8664192.84686643,60,32,32
287711.182447813,8664192.84686643,58,29,34
287711.242301765,8664192.84686643,53,29,37
287711.302155716,8664192.84686643,52,28,40
287711.362009668,8664192.84686643,50,30,37
287711.42186362,8664192.84686643,57,26,40
287711.481717571,8664192.84686643,63,25,41
287711.541571523,8664192.84686643,55,30,42
287711.601425475,8664192.84686643,50,30,45
287711.661279426,8664192.84686643,49,30,43
287711.721133378,8664192.84686643,52,27,42
287711.780987329,8664192.84686643,52,27,42
287711.840841281,8664192.84686643,55,25,41
287711.900695233,8664192.84686643,62,27,32
287711.960549184,8664192.84686643,61,30,34
287712.020403136,8664192.84686643,64,29,31
287712.080257087,8664192.84686643,53,34,31
287712.140111039,8664192.84686643,45,33,34
287712.199964991,8664192.84686643,55,28,31
287712.259818942,8664192.84686643,58,34,26
287712.319672894,8664192.84686643,53,42,23
287712.379526846,8664192.84686643,56,38,26
287712.439380797,8664192.84686643,57,29,33
287712.499234749,8664192.84686643,53,31,37
287712.5590887,8664192.84686643,54,34,32
287712.618942652,8664192.84686643,59,31,30
287712.678796604,8664192.84686643,60,27,33
287712.738650555,8664192.84686643,58,35,21
287712.798504507,8664192.84686643,56,36,27
287712.858358458,8664192.84686643,56,33,34
287712.91821241,8664192.84686643,59,31,37
287712.978066362,8664192.84686643,63,29,34
287713.037920313,8664192.84686643,60,27,36
287713.097774265,8664192.84686643,57,29,32
287713.157628217,8664192.84686643,51,33,24
287713.217482168,8664192.84686643,45,32,31
287713.27733612,8664192.84686643,53,25,38
287713.337190071,8664192.84686643,60,27,30
287713.397044023,8664192.84686643,57,31,25
287713.456897975,8664192.84686643,47,33,26
287713.516751926,8664192.84686643,49,32,29
287713.576605878,8664192.84686643,52,29,33
287713.63645983,8664192.84686643,53,30,32
287705.376614506,8664192.78701248,53,41,44
287705.436468457,8664192.78701248,68,43,37
287705.496322409,8664192.78701248,81,38,52
287705.556176361,8664192.78701248,75,48,46
287705.616030312,8664192.78701248,74,49,48
287705.675884264,8664192.78701248,75,50,48
287705.735738216,8664192.78701248,76,54,43
287705.795592167,8664192.78701248,69,60,40
287705.855446119,8664192.78701248,63,54,60
287705.91530007,8664192.78701248,60,60,49
287705.975154022,8664192.78701248,61,57,51
287706.035007974,8664192.78701248,57,55,54
287706.094861925,8664192.78701248,58,46,61
287706.154715877,8664192.78701248,51,51,39
287706.214569829,8664192.78701248,46,43,40
287706.27442378,8664192.78701248,54,36,29
287706.334277732,8664192.78701248,51,33,30
287706.394131683,8664192.78701248,52,30,33
287706.453985635,8664192.78701248,53,29,32
287706.513839587,8664192.78701248,53,26,36
287706.573693538,8664192.78701248,54,27,30
287706.63354749,8664192.78701248,54,23,38
287706.693401442,8664192.78701248,52,28,30
287706.753255393,8664192.78701248,53,29,29
287706.813109345,8664192.78701248,49,26,45
287706.872963296,8664192.78701248,48,35,29
287706.932817248,8664192.78701248,50,34,24
287706.9926712,8664192.78701248,75,22,27
287707.052525151,8664192.78701248,80,28,42
287707.112379103,8664192.78701248,80,28,42
287707.172233055,8664192.78701248,80,43,38
287707.232087006,8664192.78701248,91,35,57
287707.291940958,8664192.78701248,93,40,52
287707.351794909,8664192.78701248,108,35,60
287707.411648861,8664192.78701248,91,53,38
287707.471502813,8664192.78701248,82,44,53
287707.531356764,8664192.78701248,75,47,40
287707.591210716,8664192.78701248,66,43,42
287707.651064668,8664192.78701248,63,38,44
287707.710918619,8664192.78701248,64,32,39
287707.770772571,8664192.78701248,59,28,36
287707.830626522,8664192.78701248,58,21,39
287707.890480474,8664192.78701248,66,12,38
287707.950334426,8664192.78701248,63,22,28
287708.010188377,8664192.78701248,83,13,45
287708.070042329,8664192.78701248,96,14,55
287708.12989628,8664192.78701248,95,26,54
287708.189750232,8664192.78701248,106,18,62
287708.249604184,8664192.78701248,94,24,60
287708.309458135,8664192.78701248,86,28,52
287708.369312087,8664192.78701248,63,38,35
287708.429166039,8664192.78701248,52,35,37
287708.48901999,8664192.78701248,59,29,31
287708.548873942,8664192.78701248,61,26,28
287708.608727893,8664192.78701248,53,26,29
287708.668581845,8664192.78701248,46,24,31
287708.728435797,8664192.78701248,52,22,21
287708.788289748,8664192.78701248,49,19,33
287708.8481437,8664192.78701248,55,19,35
287708.907997651,8664192.78701248,58,23,37
287708.967851603,8664192.78701248,64,26,36
287709.027705555,8664192.78701248,76,25,32
287709.087559506,8664192.78701248,65,31,30
287709.147413458,8664192.78701248,63,25,35
287709.20726741,8664192.78701248,60,22,32
287709.267121361,8664192.78701248,52,26,29
287709.326975313,8664192.78701248,46,28,28
287709.386829264,8664192.78701248,41,30,29
287709.446683216,8664192.78701248,38,25,37
287709.506537168,8664192.78701248,35,26,32
287709.566391119,8664192.78701248,38,26,22
287709.626245071,8664192.78701248,42,20,24
287709.686099023,8664192.78701248,53,11,25
287709.745952974,8664192.78701248,46,18,36
287709.805806926,8664192.78701248,78,18,31
287709.865660877,8664192.78701248,80,18,36
287709.925514829,8664192.78701248,81,28,38
287709.985368781,8664192.78701248,89,29,44
287710.045222732,8664192.78701248,79,39,44
287710.105076684,8664192.78701248,80,32,53
287710.164930636,8664192.78701248,72,36,41
287710.224784587,8664192.78701248,68,28,50
287710.284638539,8664192.78701248,59,28,41
287710.34449249,8664192.78701248,50,28,35
287710.404346442,8664192.78701248,49,28,36
287710.464200394,8664192.78701248,45,27,33
287710.524054345,8664192.78701248,45,26,30
287710.583908297,8664192.78701248,38,28,35
287710.643762249,8664192.78701248,42,32,28
287710.7036162,8664192.78701248,44,32,28
287710.763470152,8664192.78701248,46,29,36
287710.823324103,8664192.78701248,55,27,35
287710.883178055,8664192.78701248,61,25,35
287710.943032007,8664192.78701248,65,25,32
287711.002885958,8664192.78701248,70,25,29
287711.06273991,8664192.78701248,67,24,34
287711.122593862,8664192.78701248,65,23,39
287711.182447813,8664192.78701248,61,27,34
287711.242301765,8664192.78701248,57,31,29
287711.302155716,8664192.78701248,52,32,35
287711.362009668,8664192.78701248,50,31,37
287711.42186362,8664192.78701248,62,29,25
287711.481717571,8664192.78701248,69,24,35
287711.541571523,8664192.78701248,60,28,36
287711.601425475,8664192.78701248,55,28,37
287711.661279426,8664192.78701248,57,25,37
287711.721133378,8664192.78701248,59,25,35
287711.780987329,8664192.78701248,62,25,32
287711.840841281,8664192.78701248,62,25,32
287711.900695233,8664192.78701248,58,30,33
287711.960549184,8664192.78701248,55,33,33
287712.020403136,8664192.78701248,58,29,37
287712.080257087,8664192.78701248,53,33,27
287712.140111039,8664192.78701248,50,29,29
287712.199964991,8664192.78701248,63,18,35
287712.259818942,8664192.78701248,62,24,38
287712.319672894,8664192.78701248,53,39,27
287712.379526846,8664192.78701248,57,35,26
287712.439380797,8664192.78701248,56,33,28
287712.499234749,8664192.78701248,53,35,28
287712.5590887,8664192.78701248,57,35,27
287712.618942652,8664192.78701248,65,31,26
287712.678796604,8664192.78701248,61,30,27
287712.738650555,8664192.78701248,55,33,29
287712.798504507,8664192.78701248,57,33,30
287712.858358458,8664192.78701248,59,32,32
287712.91821241,8664192.78701248,58,31,35
287712.978066362,8664192.78701248,62,27,36
287713.037920313,8664192.78701248,59,27,36
287713.097774265,8664192.78701248,55,28,37
287713.157628217,8664192.78701248,49,34,27
287713.217482168,8664192.78701248,43,32,31
287713.27733612,8664192.78701248,51,24,40
287713.337190071,8664192.78701248,57,24,35
287713.397044023,8664192.78701248,46,28,33
287713.456897975,8664192.78701248,39,31,33
287713.516751926,8664192.78701248,40,31,30
287713.576605878,8664192.78701248,40,33,30
287713.63645983,8664192.78701248,47,33,27
287705.376614506,8664192.72715853,55,41,45
287705.436468457,8664192.72715853,64,45,40
287705.496322409,8664192.72715853,71,46,43
287705.556176361,8664192.72715853,68,49,52
287705.616030312,8664192.72715853,67,45,66
287705.675884264,8664192.72715853,70,46,64
287705.735738216,8664192.72715853,73,47,62
287705.795592167,8664192.72715853,64,62,43
287705.855446119,8664192.72715853,62,60,47
287705.91530007,8664192.72715853,62,57,50
287705.975154022,8664192.72715853,62,58,46
287706.035007974,8664192.72715853,60,59,43
287706.094861925,8664192.72715853,63,47,54
287706.154715877,8664192.72715853,53,52,36
287706.214569829,8664192.72715853,47,43,37
287706.27442378,8664192.72715853,54,35,26
287706.334277732,8664192.72715853,54,30,34
287706.394131683,8664192.72715853,52,29,35
287706.453985635,8664192.72715853,50,28,37
287706.513839587,8664192.72715853,50,29,32
287706.573693538,8664192.72715853,50,28,29
287706.63354749,8664192.72715853,52,24,35
287706.693401442,8664192.72715853,51,28,27
287706.753255393,8664192.72715853,51,29,31
287706.813109345,8664192.72715853,49,30,33
287706.872963296,8664192.72715853,51,32,33
287706.932817248,8664192.72715853,57,30,27
287706.9926712,8664192.72715853,74,21,27
287707.052525151,8664192.72715853,73,28,41
287707.112379103,8664192.72715853,73,28,41
287707.172233055,8664192.72715853,85,37,35
287707.232087006,8664192.72715853,101,29,56
287707.291940958,8664192.72715853,103,34,58
287707.351794909,8664192.72715853,113,33,55
287707.411648861,8664192.72715853,100,43,46
287707.471502813,8664192.72715853,94,41,46
287707.531356764,8664192.72715853,90,35,53
287707.591210716,8664192.72715853,82,35,57
287707.651064668,8664192.72715853,71,45,42
287707.710918619,8664192.72715853,73,32,43
287707.770772571,8664192.72715853,69,25,34
287707.830626522,8664192.72715853,59,23,39
287707.890480474,8664192.72715853,67,16,40
287707.950334426,8664192.72715853,64,20,42
287708.010188377,8664192.72715853,75,21,40
287708.070042329,8664192.72715853,79,23,57
287708.12989628,8664192.72715853,81,36,47
287708.189750232,8664192.72715853,96,29,49
287708.249604184,8664192.72715853,82,30,58
287708.309458135,8664192.72715853,74,30,55
287708.369312087,8664192.72715853,70,30,41
287708.429166039,8664192.72715853,54,32,39
287708.48901999,8664192.72715853,56,26,39
287708.548873942,8664192.72715853,56,24,37
287708.608727893,8664192.72715853,55,25,29
287708.668581845,8664192.72715853,55,23,27
287708.728435797,8664192.72715853,54,19,30
287708.788289748,8664192.72715853,48,23,30
287708.8481437,8664192.72715853,48,26,34
287708.907997651,8664192.72715853,48,28,37
287708.967851603,8664192.72715853,63,27,36
287709.027705555,8664192.72715853,84,23,30
287709.087559506,8664192.72715853,66,29,34
287709.147413458,8664192.72715853,54,29,36
287709.20726741,8664192.72715853,51,28,33
287709.267121361,8664192.72715853,44,31,30
287709.326975313,8664192.72715853,41,32,28
287709.386829264,8664192.72715853,41,33,28
287709.446683216,8664192.72715853,42,29,31
287709.506537168,8664192.72715853,42,26,34
287709.566391119,8664192.72715853,41,28,28
287709.626245071,8664192.72715853,46,19,27
287709.686099023,8664192.72715853,54,5,35
287709.745952974,8664192.72715853,48,14,33
287709.805806926,8664192.72715853,67,13,31
287709.865660877,8664192.72715853,52,22,37
287709.925514829,8664192.72715853,69,24,33
287709.985368781,8664192.72715853,84,25,36
287710.045222732,8664192.72715853,83,30,42
287710.105076684,8664192.72715853,91,30,39
287710.164930636,8664192.72715853,84,33,40
287710.224784587,8664192.72715853,85,28,40
287710.284638539,8664192.72715853,68,27,45
287710.34449249,8664192.72715853,52,29,42
287710.404346442,8664192.72715853,50,34,34
287710.464200394,8664192.72715853,49,32,36
287710.524054345,8664192.72715853,51,30,34
287710.583908297,8664192.72715853,50,32,32
287710.643762249,8664192.72715853,47,35,29
287710.7036162,8664192.72715853,49,33,26
287710.763470152,8664192.72715853,53,26,33
287710.823324103,8664192.72715853,54,25,37
287710.883178055,8664192.72715853,59,28,30
287710.943032007,8664192.72715853,57,28,30
287711.002885958,8664192.72715853,59,27,29
287711.06273991,8664192.72715853,60,26,32
287711.122593862,8664192.72715853,64,24,34
287711.182447813,8664192.72715853,69,24,28
287711.242301765,8664192.72715853,66,26,25
287711.302155716,8664192.72715853,61,28,29
287711.362009668,8664192.72715853,54,31,33
287711.42186362,8664192.72715853,51,30,35
287711.481717571,8664192.72715853,56,27,35
287711.541571523,8664192.72715853,60,27,33
287711.601425475,8664192.72715853,58,29,33
287711.661279426,8664192.72715853,61,23,37
287711.721133378,8664192.72715853,62,19,37
287711.780987329,8664192.72715853,58,25,31
287711.840841281,8664192.72715853,58,27,32
287711.900695233,8664192.72715853,56,28,32
287711.960549184,8664192.72715853,56,28,32
287712.020403136,8664192.72715853,53,30,36
287712.080257087,8664192.72715853,56,27,36
287712.140111039,8664192.72715853,56,29,25
287712.199964991,8664192.72715853,52,28,27
287712.259818942,8664192.72715853,61,21,33
287712.319672894,8664192.72715853,53,37,31
287712.379526846,8664192.72715853,61,32,32
287712.439380797,8664192.72715853,58,29,38
287712.499234749,8664192.72715853,53,30,42
287712.5590887,8664192.72715853,57,30,41
287712.618942652,8664192.72715853,64,25,42
287712.678796604,8664192.72715853,62,31,26
287712.738650555,8664192.72715853,58,29,34
287712.798504507,8664192.72715853,59,29,32
287712.858358458,8664192.72715853,59,31,30
287712.91821241,8664192.72715853,56,34,32
287712.978066362,8664192.72715853,60,32,30
287713.037920313,8664192.72715853,57,31,29
287713.097774265,8664192.72715853,55,31,30
287713.157628217,8664192.72715853,48,31,33
287713.217482168,8664192.72715853,42,32,34
287713.27733612,8664192.72715853,46,26,42
287713.337190071,8664192.72715853,53,26,36
287713.397044023,8664192.72715853,50,25,35
287713.456897975,8664192.72715853,47,22,41
287713.516751926,8664192.72715853,49,24,32
287713.576605878,8664192.72715853,49,30,25
287713.63645983,8664192.72715853,51,31,27
287705.376614506,8664192.66730458,59,40,45
287705.436468457,8664192.66730458,60,44,44
287705.496322409,8664192.66730458,59,47,55
287705.556176361,8664192.66730458,56,55,55
287705.616030312,8664192.66730458,62,55,51
287705.675884264,8664192.66730458,66,55,48
287705.735738216,8664192.66730458,70,57,44
287705.795592167,8664192.66730458,60,64,49
287705.855446119,8664192.66730458,60,58,55
287705.91530007,8664192.66730458,63,52,57
287705.975154022,8664192.66730458,63,53,56
287706.035007974,8664192.66730458,63,59,41
287706.094861925,8664192.66730458,70,49,46
287706.154715877,8664192.66730458,57,51,37
287706.214569829,8664192.66730458,52,43,33
287706.27442378,8664192.66730458,58,30,32
287706.334277732,8664192.66730458,56,28,34
287706.394131683,8664192.66730458,53,30,29
287706.453985635,8664192.66730458,50,29,31
287706.513839587,8664192.66730458,48,28,33
287706.573693538,8664192.66730458,46,28,32
287706.63354749,8664192.66730458,48,26,32
287706.693401442,8664192.66730458,49,28,30
287706.753255393,8664192.66730458,49,29,33
287706.813109345,8664192.66730458,48,30,35
287706.872963296,8664192.66730458,49,32,34
287706.932817248,8664192.66730458,56,27,33
287706.9926712,8664192.66730458,73,20,29
287707.052525151,8664192.66730458,75,25,38
287707.112379103,8664192.66730458,88,27,46
287707.172233055,8664192.66730458,88,27,46
287707.232087006,8664192.66730458,101,26,59
287707.291940958,8664192.66730458,101,34,62
287707.351794909,8664192.66730458,113,36,53
287707.411648861,8664192.66730458,102,45,48
287707.471502813,8664192.66730458,96,40,58
287707.531356764,8664192.66730458,96,34,67
287707.591210716,8664192.66730458,102,31,55
287707.651064668,8664192.66730458,93,31,49
287707.710918619,8664192.66730458,90,26,40
287707.770772571,8664192.66730458,79,23,32
287707.830626522,8664192.66730458,58,26,43
287707.890480474,8664192.66730458,67,20,42
287707.950334426,8664192.66730458,69,25,37
287708.010188377,8664192.66730458,82,26,34
287708.070042329,8664192.66730458,87,25,52
287708.12989628,8664192.66730458,88,34,53
287708.189750232,8664192.66730458,101,22,65
287708.249604184,8664192.66730458,89,28,57
287708.309458135,8664192.66730458,83,27,53
287708.369312087,8664192.66730458,72,30,44
287708.429166039,8664192.66730458,52,34,41
287708.48901999,8664192.66730458,50,30,43
287708.548873942,8664192.66730458,48,30,35
287708.608727893,8664192.66730458,56,27,28
287708.668581845,8664192.66730458,64,19,32
287708.728435797,8664192.66730458,57,16,40
287708.788289748,8664192.66730458,46,27,28
287708.8481437,8664192.66730458,46,33,28
287708.907997651,8664192.66730458,45,33,34
287708.967851603,8664192.66730458,58,31,32
287709.027705555,8664192.66730458,75,25,33
287709.087559506,8664192.66730458,64,30,33
287709.147413458,8664192.66730458,56,30,34
287709.20726741,8664192.66730458,52,32,31
287709.267121361,8664192.66730458,47,34,28
287709.326975313,8664192.66730458,44,34,28
287709.386829264,8664192.66730458,47,29,31
287709.446683216,8664192.66730458,50,28,28
287709.506537168,8664192.66730458,53,25,32
287709.566391119,8664192.66730458,46,23,39
287709.626245071,8664192.66730458,48,22,26
287709.686099023,8664192.66730458,50,18,20
287709.745952974,8664192.66730458,40,18,37
287709.805806926,8664192.66730458,49,22,26
287709.865660877,8664192.66730458,60,16,29
287709.925514829,8664192.66730458,70,13,31
287709.985368781,8664192.66730458,72,23,28
287710.045222732,8664192.66730458,73,27,42
287710.105076684,8664192.66730458,79,25,54
287710.164930636,8664192.66730458,69,37,48
287710.224784587,8664192.66730458,71,32,51
287710.284638539,8664192.66730458,57,35,47
287710.34449249,8664192.66730458,45,33,50
287710.404346442,8664192.66730458,56,30,37
287710.464200394,8664192.66730458,64,28,29
287710.524054345,8664192.66730458,70,22,33
287710.583908297,8664192.66730458,73,24,27
287710.643762249,8664192.66730458,65,29,25
287710.7036162,8664192.66730458,60,29,30
287710.763470152,8664192.66730458,60,27,33
287710.823324103,8664192.66730458,61,27,31
287710.883178055,8664192.66730458,54,28,36
287710.943032007,8664192.66730458,54,26,37
287711.002885958,8664192.66730458,59,23,36
287711.06273991,8664192.66730458,63,23,33
287711.122593862,8664192.66730458,62,24,32
287711.182447813,8664192.66730458,61,24,33
287711.242301765,8664192.66730458,61,23,33
287711.302155716,8664192.66730458,59,27,31
287711.362009668,8664192.66730458,53,30,31
287711.42186362,8664192.66730458,51,30,33
287711.481717571,8664192.66730458,52,28,33
287711.541571523,8664192.66730458,52,29,30
287711.601425475,8664192.66730458,58,29,26
287711.661279426,8664192.66730458,64,26,27
287711.721133378,8664192.66730458,59,25,32
287711.780987329,8664192.66730458,54,27,32
287711.840841281,8664192.66730458,57,27,30
287711.900695233,8664192.66730458,56,23,43
287711.960549184,8664192.66730458,54,27,37
287712.020403136,8664192.66730458,54,27,37
287712.080257087,8664192.66730458,59,23,34
287712.140111039,8664192.66730458,58,24,26
287712.199964991,8664192.66730458,52,28,26
287712.259818942,8664192.66730458,57,25,33
287712.319672894,8664192.66730458,60,28,35
287712.379526846,8664192.66730458,61,39,20
287712.439380797,8664192.66730458,71,32,20
287712.499234749,8664192.66730458,67,29,24
287712.5590887,8664192.66730458,59,32,27
287712.618942652,8664192.66730458,63,31,29
287712.678796604,8664192.66730458,70,27,27
287712.738650555,8664192.66730458,68,25,28
287712.798504507,8664192.66730458,62,29,30
287712.858358458,8664192.66730458,57,32,32
287712.91821241,8664192.66730458,56,34,35
287712.978066362,8664192.66730458,58,32,37
287713.037920313,8664192.66730458,62,28,40
287713.097774265,8664192.66730458,58,32,31
287713.157628217,8664192.66730458,54,31,32
287713.217482168,8664192.66730458,52,29,34
287713.27733612,8664192.66730458,50,29,34
287713.337190071,8664192.66730458,50,31,29
287713.397044023,8664192.66730458,49,31,29
287713.456897975,8664192.66730458,50,26,36
287713.516751926,8664192.66730458,51,25,34
287713.576605878,8664192.66730458,54,24,31
287713.63645983,8664192.66730458,54,29,23
287705.376614506,8664192.60745063,66,39,43
287705.436468457,8664192.60745063,69,41,46
287705.496322409,8664192.60745063,66,44,61
287705.556176361,8664192.60745063,61,56,55
287705.616030312,8664192.60745063,66,54,56
287705.675884264,8664192.60745063,68,54,53
287705.735738216,8664192.60745063,67,59,49
287705.795592167,8664192.60745063,64,61,45
287705.855446119,8664192.60745063,63,60,43
287705.91530007,8664192.60745063,65,58,41
287705.975154022,8664192.60745063,66,57,41
287706.035007974,8664192.60745063,69,56,41
287706.094861925,8664192.60745063,79,42,49
287706.154715877,8664192.60745063,67,43,42
287706.214569829,8664192.60745063,57,36,43
287706.27442378,8664192.60745063,62,27,35
287706.334277732,8664192.60745063,56,27,36
287706.394131683,8664192.60745063,55,27,34
287706.453985635,8664192.60745063,57,25,32
287706.513839587,8664192.60745063,51,24,34
287706.573693538,8664192.60745063,45,26,35
287706.63354749,8664192.60745063,48,25,35
287706.693401442,8664192.60745063,50,27,32
287706.753255393,8664192.60745063,48,29,33
287706.813109345,8664192.60745063,47,32,32
287706.872963296,8664192.60745063,49,31,35
287706.932817248,8664192.60745063,51,32,32
287706.9926712,8664192.60745063,65,29,26
287707.052525151,8664192.60745063,68,27,49
287707.112379103,8664192.60745063,83,28,51
287707.172233055,8664192.60745063,83,28,51
287707.232087006,8664192.60745063,98,28,60
287707.291940958,8664192.60745063,100,34,66
287707.351794909,8664192.60745063,103,34,74
287707.411648861,8664192.60745063,89,44,71
287707.471502813,8664192.60745063,81,46,71
287707.531356764,8664192.60745063,74,50,64
287707.591210716,8664192.60745063,80,38,64
287707.651064668,8664192.60745063,79,39,36
287707.710918619,8664192.60745063,73,28,48
287707.770772571,8664192.60745063,71,28,30
287707.830626522,8664192.60745063,67,22,32
287707.890480474,8664192.60745063,81,16,28
287707.950334426,8664192.60745063,83,19,35
287708.010188377,8664192.60745063,93,23,32
287708.070042329,8664192.60745063,95,24,55
287708.12989628,8664192.60745063,91,38,55
287708.189750232,8664192.60745063,108,27,53
287708.249604184,8664192.60745063,99,23,59
287708.309458135,8664192.60745063,92,23,53
287708.369312087,8664192.60745063,72,34,38
287708.429166039,8664192.60745063,58,34,41
287708.48901999,8664192.60745063,55,31,42
287708.548873942,8664192.60745063,54,32,29
287708.608727893,8664192.60745063,57,25,35
287708.668581845,8664192.60745063,59,19,39
287708.728435797,8664192.60745063,58,20,30
287708.788289748,8664192.60745063,49,29,25
287708.8481437,8664192.60745063,49,32,25
287708.907997651,8664192.60745063,44,32,38
287708.967851603,8664192.60745063,56,32,30
287709.027705555,8664192.60745063,69,29,27
287709.087559506,8664192.60745063,62,32,29
287709.147413458,8664192.60745063,59,30,31
287709.20726741,8664192.60745063,57,27,34
287709.267121361,8664192.60745063,56,30,25
287709.326975313,8664192.60745063,51,28,32
287709.386829264,8664192.60745063,48,24,44
287709.446683216,8664192.60745063,50,25,39
287709.506537168,8664192.60745063,53,24,36
287709.566391119,8664192.60745063,45,28,34
287709.626245071,8664192.60745063,43,27,28
287709.686099023,8664192.60745063,46,20,33
287709.745952974,8664192.60745063,47,18,36
287709.805806926,8664192.60745063,54,16,33
287709.865660877,8664192.60745063,59,22,22
287709.925514829,8664192.60745063,58,22,24
287709.985368781,8664192.60745063,49,27,37
287710.045222732,8664192.60745063,60,29,39
287710.105076684,8664192.60745063,73,30,34
287710.164930636,8664192.60745063,65,39,35
287710.224784587,8664192.60745063,67,31,43
287710.284638539,8664192.60745063,57,28,55
287710.34449249,8664192.60745063,50,30,43
287710.404346442,8664192.60745063,53,31,37
287710.464200394,8664192.60745063,58,29,29
287710.524054345,8664192.60745063,64,22,36
287710.583908297,8664192.60745063,64,21,40
287710.643762249,8664192.60745063,57,25,43
287710.7036162,8664192.60745063,50,27,47
287710.763470152,8664192.60745063,51,31,40
287710.823324103,8664192.60745063,55,30,35
287710.883178055,8664192.60745063,52,30,33
287710.943032007,8664192.60745063,53,27,35
287711.002885958,8664192.60745063,60,22,34
287711.06273991,8664192.60745063,65,22,30
287711.122593862,8664192.60745063,58,27,29
287711.182447813,8664192.60745063,51,28,32
287711.242301765,8664192.60745063,55,26,33
287711.302155716,8664192.60745063,58,27,31
287711.362009668,8664192.60745063,55,25,37
287711.42186362,8664192.60745063,53,24,42
287711.481717571,8664192.60745063,56,23,40
287711.541571523,8664192.60745063,59,22,39
287711.601425475,8664192.60745063,62,19,41
287711.661279426,8664192.60745063,63,21,41
287711.721133378,8664192.60745063,59,25,40
287711.780987329,8664192.60745063,60,22,42
287711.840841281,8664192.60745063,59,20,43
287711.900695233,8664192.60745063,52,33,27
287711.960549184,8664192.60745063,55,29,28
287712.020403136,8664192.60745063,55,29,28
287712.080257087,8664192.60745063,59,27,25
287712.140111039,8664192.60745063,56,27,24
287712.199964991,8664192.60745063,49,30,26
287712.259818942,8664192.60745063,55,27,34
287712.319672894,8664192.60745063,59,32,27
287712.379526846,8664192.60745063,55,37,32
287712.439380797,8664192.60745063,58,30,37
287712.499234749,8664192.60745063,61,24,38
287712.5590887,8664192.60745063,60,26,37
287712.618942652,8664192.60745063,61,27,35
287712.678796604,8664192.60745063,67,22,36
287712.738650555,8664192.60745063,71,19,35
287712.798504507,8664192.60745063,67,27,29
287712.858358458,8664192.60745063,58,35,30
287712.91821241,8664192.60745063,57,36,33
287712.978066362,8664192.60745063,60,37,29
287713.037920313,8664192.60745063,68,31,29
287713.097774265,8664192.60745063,60,30,33
287713.157628217,8664192.60745063,53,30,35
287713.217482168,8664192.60745063,57,30,26
287713.27733612,8664192.60745063,59,31,22
287713.337190071,8664192.60745063,53,34,21
287713.397044023,8664192.60745063,46,31,36
287713.456897975,8664192.60745063,51,27,37
287713.516751926,8664192.60745063,55,23,39
287713.576605878,8664192.60745063,54,27,27
287713.63645983,8664192.60745063,49,31,24
287705.376614506,8664192.54759669,64,38,42
287705.436468457,8664192.54759669,71,42,40
287705.496322409,8664192.54759669,71,47,43
287705.556176361,8664192.54759669,75,51,40
287705.616030312,8664192.54759669,72,58,38
287705.675884264,8664192.54759669,72,52,55
287705.735738216,8664192.54759669,69,55,53
287705.795592167,8664192.54759669,67,55,55
287705.855446119,8664192.54759669,69,52,55
287705.91530007,8664192.54759669,69,52,55
287705.975154022,8664192.54759669,67,54,53
287706.035007974,8664192.54759669,68,52,51
287706.094861925,8664192.54759669,68,51,51
287706.154715877,8664192.54759669,75,38,57
287706.214569829,8664192.54759669,65,40,43
287706.27442378,8664192.54759669,55,31,54
287706.334277732,8664192.54759669,58,31,32
287706.394131683,8664192.54759669,56,32,25
287706.453985635,8664192.54759669,61,28,26
287706.513839587,8664192.54759669,53,26,31
287706.573693538,8664192.54759669,43,29,33
287706.63354749,8664192.54759669,48,29,30
287706.693401442,8664192.54759669,50,30,29
287706.753255393,8664192.54759669,48,33,28
287706.813109345,8664192.54759669,47,33,32
287706.872963296,8664192.54759669,58,27,37
287706.932817248,8664192.54759669,65,29,32
287706.9926712,8664192.54759669,73,24,45
287707.052525151,8664192.54759669,78,25,55
287707.112379103,8664192.54759669,90,28,52
287707.172233055,8664192.54759669,100,29,61
287707.232087006,8664192.54759669,100,29,61
287707.291940958,8664192.54759669,98,36,65
287707.351794909,8664192.54759669,103,37,60
287707.411648861,8664192.54759669,91,42,60
287707.471502813,8664192.54759669,88,39,56
287707.531356764,8664192.54759669,82,36,54
287707.591210716,8664192.54759669,80,34,42
287707.651064668,8664192.54759669,76,32,30
287707.710918619,8664192.54759669,67,30,32
287707.770772571,8664192.54759669,69,24,32
287707.830626522,8664192.54759669,59,22,32
287707.890480474,8664192.54759669,70,14,32
287707.950334426,8664192.54759669,67,20,42
287708.010188377,8664192.54759669,81,26,36
287708.070042329,8664192.54759669,86,27,64
